_id,CODE_REF,CODE_STA,STA_TH,PROVINCE,AMPHOE,TAMBON,LAT,LONG,X,Y,YEAR,MONTH_EN,MONTH,DATA SOURCE,TEMP,TEMP_MIN,TEMP_MAX,HUMIDITY,WIND_SPEED,RAINFALL,RAINDAY,DEW_POINT,FEELS_LIKE,PRESSURE,CLOUDS,PM10,PM25
988,PPE,,สถานีตรวจวัดสภาพอากาศป่าแป๋ ,เชียงใหม่,แม่แตง,แม่แตง,19.14829604,98.6961677,468050,2117264,2009,Sep,ก.ย., https://openweathermap.org ,,18.02,34.47,86.54,2.69,154.15,28,,,,,,
989,PPE,,สถานีตรวจวัดสภาพอากาศป่าแป๋ ,เชียงใหม่,แม่แตง,แม่แตง,19.14829604,98.6961677,468050,2117264,2009,Oct,ต.ค., https://openweathermap.org ,,17.43,34.08,85.78,3.08,66.07,28,,,,,,
990,PPE,,สถานีตรวจวัดสภาพอากาศป่าแป๋ ,เชียงใหม่,แม่แตง,แม่แตง,19.14829604,98.6961677,468050,2117264,2009,Dec,ธ.ค., https://openweathermap.org ,,9.46,31.38,79.87,2.55,3.23,5,,,,,,
991,PPE,,สถานีตรวจวัดสภาพอากาศป่าแป๋ ,เชียงใหม่,แม่แตง,แม่แตง,19.14829604,98.6961677,468050,2117264,2009,May,พ.ค., https://openweathermap.org ,,18.92,36.58,83.78,3.12,187.51,25,,,,,,
992,PPE,,สถานีตรวจวัดสภาพอากาศป่าแป๋ ,เชียงใหม่,แม่แตง,แม่แตง,19.14829604,98.6961677,468050,2117264,2009,Nov,พ.ย., https://openweathermap.org ,,11.30,35.52,78.44,4.33,8.04,4,,,,,,
993,PPE,,สถานีตรวจวัดสภาพอากาศป่าแป๋ ,เชียงใหม่,แม่แตง,แม่แตง,19.14829604,98.6961677,468050,2117264,2009,Jan,ม.ค., https://openweathermap.org ,,6.11,32.56,76.10,3.22,0.00,0,,,,,,
994,PPE,,สถานีตรวจวัดสภาพอากาศป่าแป๋ ,เชียงใหม่,แม่แตง,แม่แตง,19.14829604,98.6961677,468050,2117264,2009,Jun,มิ.ย., https://openweathermap.org ,,19.46,34.35,86.47,3.32,221.87,30,,,,,,
995,PPE,,สถานีตรวจวัดสภาพอากาศป่าแป๋ ,เชียงใหม่,แม่แตง,แม่แตง,19.14829604,98.6961677,468050,2117264,2009,Mar,มี.ค., https://openweathermap.org ,,12.64,36.65,70.78,4.43,19.29,10,,,,,,
996,PPE,,สถานีตรวจวัดสภาพอากาศป่าแป๋ ,เชียงใหม่,แม่แตง,แม่แตง,19.14829604,98.6961677,468050,2117264,2009,Aug,ส.ค., https://openweathermap.org ,,19.08,34.00,85.85,2.59,156.59,30,,,,,,
997,PPE,,สถานีตรวจวัดสภาพอากาศป่าแป๋ ,เชียงใหม่,แม่แตง,แม่แตง,19.14829604,98.6961677,468050,2117264,2010,Apr,เม.ย., https://openweathermap.org ,,18.35,40.62,60.74,3.28,2.09,7,,,,,,
998,PPE,,สถานีตรวจวัดสภาพอากาศป่าแป๋ ,เชียงใหม่,แม่แตง,แม่แตง,19.14829604,98.6961677,468050,2117264,2010,Jul,ก.ค., https://openweathermap.org ,,17.92,35.28,86.82,2.89,226.18,31,,,,,,
999,PPE,,สถานีตรวจวัดสภาพอากาศป่าแป๋ ,เชียงใหม่,แม่แตง,แม่แตง,19.14829604,98.6961677,468050,2117264,2010,Feb,ก.พ., https://openweathermap.org ,,9.22,34.96,72.05,2.89,0.50,2,,,,,,
1000,PPE,,สถานีตรวจวัดสภาพอากาศป่าแป๋ ,เชียงใหม่,แม่แตง,แม่แตง,19.14829604,98.6961677,468050,2117264,2010,Sep,ก.ย., https://openweathermap.org ,,18.92,34.73,87.89,2.47,191.22,30,,,,,,
1001,PPE,,สถานีตรวจวัดสภาพอากาศป่าแป๋ ,เชียงใหม่,แม่แตง,แม่แตง,19.14829604,98.6961677,468050,2117264,2010,Oct,ต.ค., https://openweathermap.org ,,13.41,32.78,86.97,3.12,141.92,26,,,,,,
1002,PPE,,สถานีตรวจวัดสภาพอากาศป่าแป๋ ,เชียงใหม่,แม่แตง,แม่แตง,19.14829604,98.6961677,468050,2117264,2010,Dec,ธ.ค., https://openweathermap.org ,,10.30,31.32,84.00,2.65,25.67,11,,,,,,
1003,PPE,,สถานีตรวจวัดสภาพอากาศป่าแป๋ ,เชียงใหม่,แม่แตง,แม่แตง,19.14829604,98.6961677,468050,2117264,2010,May,พ.ค., https://openweathermap.org ,,20.92,39.05,74.16,3.45,84.17,23,,,,,,
1004,PPE,,สถานีตรวจวัดสภาพอากาศป่าแป๋ ,เชียงใหม่,แม่แตง,แม่แตง,19.14829604,98.6961677,468050,2117264,2010,Nov,พ.ย., https://openweathermap.org ,,10.98,32.07,81.60,2.64,2.71,9,,,,,,
1005,PPE,,สถานีตรวจวัดสภาพอากาศป่าแป๋ ,เชียงใหม่,แม่แตง,แม่แตง,19.14829604,98.6961677,468050,2117264,2010,Jan,ม.ค., https://openweathermap.org ,,10.21,32.00,81.27,2.97,23.11,13,,,,,,
1006,PPE,,สถานีตรวจวัดสภาพอากาศป่าแป๋ ,เชียงใหม่,แม่แตง,แม่แตง,19.14829604,98.6961677,468050,2117264,2010,Jun,มิ.ย., https://openweathermap.org ,,19.92,36.60,81.72,2.75,132.58,29,,,,,,
1007,PPE,,สถานีตรวจวัดสภาพอากาศป่าแป๋ ,เชียงใหม่,แม่แตง,แม่แตง,19.14829604,98.6961677,468050,2117264,2010,Mar,มี.ค., https://openweathermap.org ,,12.60,37.74,70.26,3.66,18.66,9,,,,,,
1008,PPE,,สถานีตรวจวัดสภาพอากาศป่าแป๋ ,เชียงใหม่,แม่แตง,แม่แตง,19.14829604,98.6961677,468050,2117264,2010,Aug,ส.ค., https://openweathermap.org ,,18.92,34.27,89.08,2.64,262.61,31,,,,,,
1009,PPE,,สถานีตรวจวัดสภาพอากาศป่าแป๋ ,เชียงใหม่,แม่แตง,แม่แตง,19.14829604,98.6961677,468050,2117264,2011,Apr,เม.ย., https://openweathermap.org ,,16.00,35.52,86.53,2.42,148.79,26,,,,,,
1010,PPE,,สถานีตรวจวัดสภาพอากาศป่าแป๋ ,เชียงใหม่,แม่แตง,แม่แตง,19.14829604,98.6961677,468050,2117264,2011,Jul,ก.ค., https://openweathermap.org ,,19.90,35.50,84.54,3.88,232.63,30,,,,,,
1011,PPE,,สถานีตรวจวัดสภาพอากาศป่าแป๋ ,เชียงใหม่,แม่แตง,แม่แตง,19.14829604,98.6961677,468050,2117264,2011,Feb,ก.พ., https://openweathermap.org ,,8.53,37.03,71.68,3.57,0.60,2,,,,,,
1012,PPE,,สถานีตรวจวัดสภาพอากาศป่าแป๋ ,เชียงใหม่,แม่แตง,แม่แตง,19.14829604,98.6961677,468050,2117264,2011,Sep,ก.ย., https://openweathermap.org ,,19.84,33.80,88.36,2.35,242.44,30,,,,,,
1013,PPE,,สถานีตรวจวัดสภาพอากาศป่าแป๋ ,เชียงใหม่,แม่แตง,แม่แตง,19.14829604,98.6961677,468050,2117264,2011,Oct,ต.ค., https://openweathermap.org ,,16.45,33.31,86.94,2.33,97.83,27,,,,,,
1014,PPE,,สถานีตรวจวัดสภาพอากาศป่าแป๋ ,เชียงใหม่,แม่แตง,แม่แตง,19.14829604,98.6961677,468050,2117264,2011,Dec,ธ.ค., https://openweathermap.org ,,8.46,30.48,81.86,3.00,5.53,6,,,,,,
1015,PPE,,สถานีตรวจวัดสภาพอากาศป่าแป๋ ,เชียงใหม่,แม่แตง,แม่แตง,19.14829604,98.6961677,468050,2117264,2011,May,พ.ค., https://openweathermap.org ,,18.92,35.83,87.35,2.72,276.06,31,,,,,,
1016,PPE,,สถานีตรวจวัดสภาพอากาศป่าแป๋ ,เชียงใหม่,แม่แตง,แม่แตง,19.14829604,98.6961677,468050,2117264,2011,Nov,พ.ย., https://openweathermap.org ,,12.06,32.04,81.35,2.54,6.19,10,,,,,,
1017,PPE,,สถานีตรวจวัดสภาพอากาศป่าแป๋ ,เชียงใหม่,แม่แตง,แม่แตง,19.14829604,98.6961677,468050,2117264,2011,Jan,ม.ค., https://openweathermap.org ,,9.52,30.96,82.97,3.48,14.73,9,,,,,,
1018,PPE,,สถานีตรวจวัดสภาพอากาศป่าแป๋ ,เชียงใหม่,แม่แตง,แม่แตง,19.14829604,98.6961677,468050,2117264,2011,Jun,มิ.ย., https://openweathermap.org ,,19.92,34.63,86.93,2.95,237.90,30,,,,,,
1019,PPE,,สถานีตรวจวัดสภาพอากาศป่าแป๋ ,เชียงใหม่,แม่แตง,แม่แตง,19.14829604,98.6961677,468050,2117264,2011,Mar,มี.ค., https://openweathermap.org ,,10.74,37.49,78.92,3.58,69.98,15,,,,,,
1020,PPE,,สถานีตรวจวัดสภาพอากาศป่าแป๋ ,เชียงใหม่,แม่แตง,แม่แตง,19.14829604,98.6961677,468050,2117264,2011,Aug,ส.ค., https://openweathermap.org ,,18.92,33.37,88.54,2.86,223.06,31,,,,,,
1021,PPE,,สถานีตรวจวัดสภาพอากาศป่าแป๋ ,เชียงใหม่,แม่แตง,แม่แตง,19.14829604,98.6961677,468050,2117264,2012,Apr,เม.ย., https://openweathermap.org ,,16.29,37.59,79.97,2.69,62.01,20,,,,,,
1022,PPE,,สถานีตรวจวัดสภาพอากาศป่าแป๋ ,เชียงใหม่,แม่แตง,แม่แตง,19.14829604,98.6961677,468050,2117264,2012,Jul,ก.ค., https://openweathermap.org ,,18.54,36.21,87.08,2.96,238.28,31,,,,,,
1023,PPE,,สถานีตรวจวัดสภาพอากาศป่าแป๋ ,เชียงใหม่,แม่แตง,แม่แตง,19.14829604,98.6961677,468050,2117264,2012,Feb,ก.พ., https://openweathermap.org ,,10.37,35.85,71.24,3.01,6.92,6,,,,,,
1024,PPE,,สถานีตรวจวัดสภาพอากาศป่าแป๋ ,เชียงใหม่,แม่แตง,แม่แตง,19.14829604,98.6961677,468050,2117264,2012,Sep,ก.ย., https://openweathermap.org ,,18.88,34.55,88.24,2.40,175.84,30,,,,,,
1025,PPE,,สถานีตรวจวัดสภาพอากาศป่าแป๋ ,เชียงใหม่,แม่แตง,แม่แตง,19.14829604,98.6961677,468050,2117264,2012,Oct,ต.ค., https://openweathermap.org ,,18.52,32.88,86.19,3.04,63.63,26,,,,,,
1026,PPE,,สถานีตรวจวัดสภาพอากาศป่าแป๋ ,เชียงใหม่,แม่แตง,แม่แตง,19.14829604,98.6961677,468050,2117264,2012,Dec,ธ.ค., https://openweathermap.org ,,11.88,30.66,84.01,3.08,14.59,8,,,,,,
1027,PPE,,สถานีตรวจวัดสภาพอากาศป่าแป๋ ,เชียงใหม่,แม่แตง,แม่แตง,19.14829604,98.6961677,468050,2117264,2012,May,พ.ค., https://openweathermap.org ,,18.88,36.21,85.69,2.55,222.11,30,,,,,,
1028,PPE,,สถานีตรวจวัดสภาพอากาศป่าแป๋ ,เชียงใหม่,แม่แตง,แม่แตง,19.14829604,98.6961677,468050,2117264,2012,Nov,พ.ย., https://openweathermap.org ,,18.24,32.05,89.47,2.24,91.58,28,,,,,,
1029,PPE,,สถานีตรวจวัดสภาพอากาศป่าแป๋ ,เชียงใหม่,แม่แตง,แม่แตง,19.14829604,98.6961677,468050,2117264,2012,Jan,ม.ค., https://openweathermap.org ,,7.24,32.91,80.74,2.67,24.69,10,,,,,,
1030,PPE,,สถานีตรวจวัดสภาพอากาศป่าแป๋ ,เชียงใหม่,แม่แตง,แม่แตง,19.14829604,98.6961677,468050,2117264,2012,Jun,มิ.ย., https://openweathermap.org ,,20.20,36.77,85.11,4.18,172.57,28,,,,,,
1031,PPE,,สถานีตรวจวัดสภาพอากาศป่าแป๋ ,เชียงใหม่,แม่แตง,แม่แตง,19.14829604,98.6961677,468050,2117264,2012,Mar,มี.ค., https://openweathermap.org ,,11.23,36.63,73.16,3.66,34.59,9,,,,,,
1032,PPE,,สถานีตรวจวัดสภาพอากาศป่าแป๋ ,เชียงใหม่,แม่แตง,แม่แตง,19.14829604,98.6961677,468050,2117264,2012,Aug,ส.ค., https://openweathermap.org ,,19.07,34.55,85.38,3.30,156.87,31,,,,,,
1033,PUI,,สถานีตรวจวัดสภาพอากาศดอยปุย,เชียงใหม่,เมืองเชียงใหม่,สุเทพ,18.81458349,98.87998024,487354,2080316,2009,Apr,เม.ย., https://openweathermap.org ,,13.78,36.41,57.47,17.00,57.94,15,,,,,,
1034,PUI,,สถานีตรวจวัดสภาพอากาศดอยปุย,เชียงใหม่,เมืองเชียงใหม่,สุเทพ,18.81458349,98.87998024,487354,2080316,2009,Jul,ก.ค., https://openweathermap.org ,,17.14,32.05,73.76,16.50,119.39,27,,,,,,
1035,PUI,,สถานีตรวจวัดสภาพอากาศดอยปุย,เชียงใหม่,เมืองเชียงใหม่,สุเทพ,18.81458349,98.87998024,487354,2080316,2009,Feb,ก.พ., https://openweathermap.org ,,7.93,33.70,54.65,6.20,0.88,2,,,,,,
1036,PUI,,สถานีตรวจวัดสภาพอากาศดอยปุย,เชียงใหม่,เมืองเชียงใหม่,สุเทพ,18.81458349,98.87998024,487354,2080316,2009,Sep,ก.ย., https://openweathermap.org ,,15.99,31.46,75.61,8.70,264.29,26,,,,,,
1037,PUI,,สถานีตรวจวัดสภาพอากาศดอยปุย,เชียงใหม่,เมืองเชียงใหม่,สุเทพ,18.81458349,98.87998024,487354,2080316,2009,Oct,ต.ค., https://openweathermap.org ,,14.67,30.13,76.59,10.30,123.07,27,,,,,,
1038,PUI,,สถานีตรวจวัดสภาพอากาศดอยปุย,เชียงใหม่,เมืองเชียงใหม่,สุเทพ,18.81458349,98.87998024,487354,2080316,2009,Dec,ธ.ค., https://openweathermap.org ,,7.03,28.41,67.60,4.10,1.08,3,,,,,,
1039,PUI,,สถานีตรวจวัดสภาพอากาศดอยปุย,เชียงใหม่,เมืองเชียงใหม่,สุเทพ,18.81458349,98.87998024,487354,2080316,2009,May,พ.ค., https://openweathermap.org ,,16.33,34.53,69.90,16.50,220.89,25,,,,,,
1040,PUI,,สถานีตรวจวัดสภาพอากาศดอยปุย,เชียงใหม่,เมืองเชียงใหม่,สุเทพ,18.81458349,98.87998024,487354,2080316,2009,Nov,พ.ย., https://openweathermap.org ,,8.23,32.01,66.43,8.70,12.10,4,,,,,,
1041,PUI,,สถานีตรวจวัดสภาพอากาศดอยปุย,เชียงใหม่,เมืองเชียงใหม่,สุเทพ,18.81458349,98.87998024,487354,2080316,2009,Jan,ม.ค., https://openweathermap.org ,,2.65,29.17,65.27,4.10,,0,,,,,,
1042,PUI,,สถานีตรวจวัดสภาพอากาศดอยปุย,เชียงใหม่,เมืองเชียงใหม่,สุเทพ,18.81458349,98.87998024,487354,2080316,2009,Jun,มิ.ย., https://openweathermap.org ,,17.27,30.60,73.97,8.70,117.11,25,,,,,,
1043,PUI,,สถานีตรวจวัดสภาพอากาศดอยปุย,เชียงใหม่,เมืองเชียงใหม่,สุเทพ,18.81458349,98.87998024,487354,2080316,2009,Mar,มี.ค., https://openweathermap.org ,,10.93,34.00,53.41,9.80,11.61,5,,,,,,
1044,PUI,,สถานีตรวจวัดสภาพอากาศดอยปุย,เชียงใหม่,เมืองเชียงใหม่,สุเทพ,18.81458349,98.87998024,487354,2080316,2009,Aug,ส.ค., https://openweathermap.org ,,17.35,31.75,74.19,22.10,130.93,24,,,,,,
1045,PUI,,สถานีตรวจวัดสภาพอากาศดอยปุย,เชียงใหม่,เมืองเชียงใหม่,สุเทพ,18.81458349,98.87998024,487354,2080316,2010,Apr,เม.ย., https://openweathermap.org ,,15.87,37.27,42.01,7.70,0.12,1,,,,,,
1046,PUI,,สถานีตรวจวัดสภาพอากาศดอยปุย,เชียงใหม่,เมืองเชียงใหม่,สุเทพ,18.81458349,98.87998024,487354,2080316,2010,Jul,ก.ค., https://openweathermap.org ,,17.35,31.96,71.89,6.70,143.65,30,,,,,,
1047,PUI,,สถานีตรวจวัดสภาพอากาศดอยปุย,เชียงใหม่,เมืองเชียงใหม่,สุเทพ,18.81458349,98.87998024,487354,2080316,2010,Feb,ก.พ., https://openweathermap.org ,,6.43,31.78,49.14,5.10,,0,,,,,,
1048,PUI,,สถานีตรวจวัดสภาพอากาศดอยปุย,เชียงใหม่,เมืองเชียงใหม่,สุเทพ,18.81458349,98.87998024,487354,2080316,2010,Sep,ก.ย., https://openweathermap.org ,,16.35,30.44,76.46,6.70,196.44,27,,,,,,
1049,PUI,,สถานีตรวจวัดสภาพอากาศดอยปุย,เชียงใหม่,เมืองเชียงใหม่,สุเทพ,18.81458349,98.87998024,487354,2080316,2010,Oct,ต.ค., https://openweathermap.org ,,10.27,30.02,75.18,8.20,254.70,28,,,,,,
1050,PUI,,สถานีตรวจวัดสภาพอากาศดอยปุย,เชียงใหม่,เมืองเชียงใหม่,สุเทพ,18.81458349,98.87998024,487354,2080316,2010,Dec,ธ.ค., https://openweathermap.org ,,6.94,28.37,71.38,10.30,21.05,8,,,,,,
1051,PUI,,สถานีตรวจวัดสภาพอากาศดอยปุย,เชียงใหม่,เมืองเชียงใหม่,สุเทพ,18.81458349,98.87998024,487354,2080316,2010,May,พ.ค., https://openweathermap.org ,,16.83,36.63,54.64,8.70,40.31,12,,,,,,
1052,PUI,,สถานีตรวจวัดสภาพอากาศดอยปุย,เชียงใหม่,เมืองเชียงใหม่,สุเทพ,18.81458349,98.87998024,487354,2080316,2010,Nov,พ.ย., https://openweathermap.org ,,8.03,29.18,68.91,7.20,4.28,7,,,,,,
1053,PUI,,สถานีตรวจวัดสภาพอากาศดอยปุย,เชียงใหม่,เมืองเชียงใหม่,สุเทพ,18.81458349,98.87998024,487354,2080316,2010,Jan,ม.ค., https://openweathermap.org ,,7.34,29.07,65.73,6.70,18.54,9,,,,,,
1054,PUI,,สถานีตรวจวัดสภาพอากาศดอยปุย,เชียงใหม่,เมืองเชียงใหม่,สุเทพ,18.81458349,98.87998024,487354,2080316,2010,Jun,มิ.ย., https://openweathermap.org ,,17.35,34.34,65.27,12.30,108.10,23,,,,,,
1055,PUI,,สถานีตรวจวัดสภาพอากาศดอยปุย,เชียงใหม่,เมืองเชียงใหม่,สุเทพ,18.81458349,98.87998024,487354,2080316,2010,Mar,มี.ค., https://openweathermap.org ,,9.93,34.66,48.94,6.70,12.25,8,,,,,,
1056,PUI,,สถานีตรวจวัดสภาพอากาศดอยปุย,เชียงใหม่,เมืองเชียงใหม่,สุเทพ,18.81458349,98.87998024,487354,2080316,2010,Aug,ส.ค., https://openweathermap.org ,,16.35,31.70,79.54,7.70,304.30,31,,,,,,
1057,PUI,,สถานีตรวจวัดสภาพอากาศดอยปุย,เชียงใหม่,เมืองเชียงใหม่,สุเทพ,18.81458349,98.87998024,487354,2080316,2011,Apr,เม.ย., https://openweathermap.org ,,12.87,33.33,66.28,10.30,94.45,19,,,,,,
1058,PUI,,สถานีตรวจวัดสภาพอากาศดอยปุย,เชียงใหม่,เมืองเชียงใหม่,สุเทพ,18.81458349,98.87998024,487354,2080316,2011,Jul,ก.ค., https://openweathermap.org ,,17.17,31.32,74.49,10.80,207.10,27,,,,,,
1059,PUI,,สถานีตรวจวัดสภาพอากาศดอยปุย,เชียงใหม่,เมืองเชียงใหม่,สุเทพ,18.81458349,98.87998024,487354,2080316,2011,Feb,ก.พ., https://openweathermap.org ,,6.70,32.96,53.89,5.70,0.24,1,,,,,,
1060,PUI,,สถานีตรวจวัดสภาพอากาศดอยปุย,เชียงใหม่,เมืองเชียงใหม่,สุเทพ,18.81458349,98.87998024,487354,2080316,2011,Sep,ก.ย., https://openweathermap.org ,,13.77,30.30,79.21,8.20,353.49,29,,,,,,
1061,PUI,,สถานีตรวจวัดสภาพอากาศดอยปุย,เชียงใหม่,เมืองเชียงใหม่,สุเทพ,18.81458349,98.87998024,487354,2080316,2011,Oct,ต.ค., https://openweathermap.org ,,14.57,30.40,75.88,5.70,197.42,26,,,,,,
1062,PUI,,สถานีตรวจวัดสภาพอากาศดอยปุย,เชียงใหม่,เมืองเชียงใหม่,สุเทพ,18.81458349,98.87998024,487354,2080316,2011,Dec,ธ.ค., https://openweathermap.org ,,5.67,27.87,67.98,5.10,6.18,6,,,,,,
1063,PUI,,สถานีตรวจวัดสภาพอากาศดอยปุย,เชียงใหม่,เมืองเชียงใหม่,สุเทพ,18.81458349,98.87998024,487354,2080316,2011,May,พ.ค., https://openweathermap.org ,,16.35,31.53,75.59,7.70,287.62,27,,,,,,
1064,PUI,,สถานีตรวจวัดสภาพอากาศดอยปุย,เชียงใหม่,เมืองเชียงใหม่,สุเทพ,18.81458349,98.87998024,487354,2080316,2011,Nov,พ.ย., https://openweathermap.org ,,8.77,29.01,67.93,7.20,8.83,7,,,,,,
1065,PUI,,สถานีตรวจวัดสภาพอากาศดอยปุย,เชียงใหม่,เมืองเชียงใหม่,สุเทพ,18.81458349,98.87998024,487354,2080316,2011,Jan,ม.ค., https://openweathermap.org ,,6.81,28.51,66.38,4.60,6.29,4,,,,,,
1066,PUI,,สถานีตรวจวัดสภาพอากาศดอยปุย,เชียงใหม่,เมืองเชียงใหม่,สุเทพ,18.81458349,98.87998024,487354,2080316,2011,Jun,มิ.ย., https://openweathermap.org ,,17.35,30.71,74.76,6.70,169.94,26,,,,,,
1067,PUI,,สถานีตรวจวัดสภาพอากาศดอยปุย,เชียงใหม่,เมืองเชียงใหม่,สุเทพ,18.81458349,98.87998024,487354,2080316,2011,Mar,มี.ค., https://openweathermap.org ,,7.58,33.79,61.98,9.80,93.38,14,,,,,,
1068,PUI,,สถานีตรวจวัดสภาพอากาศดอยปุย,เชียงใหม่,เมืองเชียงใหม่,สุเทพ,18.81458349,98.87998024,487354,2080316,2011,Aug,ส.ค., https://openweathermap.org ,,16.35,29.61,78.74,6.20,282.72,29,,,,,,
1069,PUI,,สถานีตรวจวัดสภาพอากาศดอยปุย,เชียงใหม่,เมืองเชียงใหม่,สุเทพ,18.81458349,98.87998024,487354,2080316,2012,Apr,เม.ย., https://openweathermap.org ,,13.71,34.97,54.16,9.00,6.22,11,,,,,,
1070,PUI,,สถานีตรวจวัดสภาพอากาศดอยปุย,เชียงใหม่,เมืองเชียงใหม่,สุเทพ,18.81458349,98.87998024,487354,2080316,2012,Jul,ก.ค., https://openweathermap.org ,,15.96,33.64,72.43,16.46,165.36,27,,,,,,
1071,PUI,,สถานีตรวจวัดสภาพอากาศดอยปุย,เชียงใหม่,เมืองเชียงใหม่,สุเทพ,18.81458349,98.87998024,487354,2080316,2012,Feb,ก.พ., https://openweathermap.org ,,8.23,32.26,52.90,10.30,3.40,3,,,,,,
1072,PUI,,สถานีตรวจวัดสภาพอากาศดอยปุย,เชียงใหม่,เมืองเชียงใหม่,สุเทพ,18.81458349,98.87998024,487354,2080316,2012,Sep,ก.ย., https://openweathermap.org ,,16.25,31.98,76.74,8.23,301.13,30,,,,,,
1073,PUI,,สถานีตรวจวัดสภาพอากาศดอยปุย,เชียงใหม่,เมืองเชียงใหม่,สุเทพ,18.81458349,98.87998024,487354,2080316,2012,Oct,ต.ค., https://openweathermap.org ,,14.87,30.31,71.51,8.75,103.65,24,,,,,,
1074,PUI,,สถานีตรวจวัดสภาพอากาศดอยปุย,เชียงใหม่,เมืองเชียงใหม่,สุเทพ,18.81458349,98.87998024,487354,2080316,2012,Dec,ธ.ค., https://openweathermap.org ,,8.93,28.09,66.80,9.26,12.04,7,,,,,,
1075,PUI,,สถานีตรวจวัดสภาพอากาศดอยปุย,เชียงใหม่,เมืองเชียงใหม่,สุเทพ,18.81458349,98.87998024,487354,2080316,2012,May,พ.ค., https://openweathermap.org ,,16.31,33.64,67.40,6.70,168.00,27,,,,,,
1076,PUI,,สถานีตรวจวัดสภาพอากาศดอยปุย,เชียงใหม่,เมืองเชียงใหม่,สุเทพ,18.81458349,98.87998024,487354,2080316,2012,Nov,พ.ย., https://openweathermap.org ,,15.07,29.88,71.83,6.69,52.89,22,,,,,,
1077,PUI,,สถานีตรวจวัดสภาพอากาศดอยปุย,เชียงใหม่,เมืองเชียงใหม่,สุเทพ,18.81458349,98.87998024,487354,2080316,2012,Jan,ม.ค., https://openweathermap.org ,,4.33,29.55,62.44,5.70,9.12,7,,,,,,
1078,PUI,,สถานีตรวจวัดสภาพอากาศดอยปุย,เชียงใหม่,เมืองเชียงใหม่,สุเทพ,18.81458349,98.87998024,487354,2080316,2012,Jun,มิ.ย., https://openweathermap.org ,,17.57,34.20,67.31,7.72,121.27,25,,,,,,
1079,PUI,,สถานีตรวจวัดสภาพอากาศดอยปุย,เชียงใหม่,เมืองเชียงใหม่,สุเทพ,18.81458349,98.87998024,487354,2080316,2012,Mar,มี.ค., https://openweathermap.org ,,8.88,32.96,49.04,36.00,60.87,8,,,,,,
1080,PUI,,สถานีตรวจวัดสภาพอากาศดอยปุย,เชียงใหม่,เมืองเชียงใหม่,สุเทพ,18.81458349,98.87998024,487354,2080316,2012,Aug,ส.ค., https://openweathermap.org ,,16.49,31.98,75.68,7.72,128.33,30,,,,,,
1081,PYA,,สถานีตรวจวัดสภาพอากาศปางยาง,น่าน,ปัว,ภูคา,19.13399698,100.9959846,709942,2116853,2009,Apr,เม.ย., https://openweathermap.org ,,12.12,39.68,70.17,3.68,31.91,19,,,,,,
1082,PYA,,สถานีตรวจวัดสภาพอากาศปางยาง,น่าน,ปัว,ภูคา,19.13399698,100.9959846,709942,2116853,2009,Jul,ก.ค., https://openweathermap.org ,,20.25,38.06,88.36,3.96,276.71,30,,,,,,
1083,PYA,,สถานีตรวจวัดสภาพอากาศปางยาง,น่าน,ปัว,ภูคา,19.13399698,100.9959846,709942,2116853,2009,Feb,ก.พ., https://openweathermap.org ,,8.26,38.16,72.37,3.32,0.53,3,,,,,,
1084,PYA,,สถานีตรวจวัดสภาพอากาศปางยาง,น่าน,ปัว,ภูคา,19.13399698,100.9959846,709942,2116853,2009,Sep,ก.ย., https://openweathermap.org ,,19.16,37.66,88.21,2.57,258.08,29,,,,,,
1085,PYA,,สถานีตรวจวัดสภาพอากาศปางยาง,น่าน,ปัว,ภูคา,19.13399698,100.9959846,709942,2116853,2009,Oct,ต.ค., https://openweathermap.org ,,16.92,36.30,88.01,3.45,139.51,30,,,,,,
1086,PYA,,สถานีตรวจวัดสภาพอากาศปางยาง,น่าน,ปัว,ภูคา,19.13399698,100.9959846,709942,2116853,2009,Dec,ธ.ค., https://openweathermap.org ,,9.16,33.84,80.48,2.59,0.00,0,,,,,,
1087,PYA,,สถานีตรวจวัดสภาพอากาศปางยาง,น่าน,ปัว,ภูคา,19.13399698,100.9959846,709942,2116853,2009,May,พ.ค., https://openweathermap.org ,,18.98,38.27,79.20,2.90,144.28,28,,,,,,
1088,PYA,,สถานีตรวจวัดสภาพอากาศปางยาง,น่าน,ปัว,ภูคา,19.13399698,100.9959846,709942,2116853,2009,Nov,พ.ย., https://openweathermap.org ,,10.06,36.90,82.63,3.40,3.01,4,,,,,,
1089,PYA,,สถานีตรวจวัดสภาพอากาศปางยาง,น่าน,ปัว,ภูคา,19.13399698,100.9959846,709942,2116853,2009,Jan,ม.ค., https://openweathermap.org ,,4.82,33.13,79.35,3.11,0.00,0,,,,,,
1090,PYA,,สถานีตรวจวัดสภาพอากาศปางยาง,น่าน,ปัว,ภูคา,19.13399698,100.9959846,709942,2116853,2009,Jun,มิ.ย., https://openweathermap.org ,,20.13,36.59,86.08,3.74,174.23,30,,,,,,
1091,PYA,,สถานีตรวจวัดสภาพอากาศปางยาง,น่าน,ปัว,ภูคา,19.13399698,100.9959846,709942,2116853,2009,Mar,มี.ค., https://openweathermap.org ,,12.12,37.57,69.38,3.61,6.69,12,,,,,,
