Initial_Year,Initial_Month,Forecast_Year,Foreast_Month,Province_ID,Province_NameTH,Rainfall.mm.
2024,2,2024,6,77,จ.ประจวบคีรีขันธ์,187.611682331
2024,2,2024,6,80,จ.นครศรีธรรมราช,150.036523344
2024,2,2024,6,81,จ.กระบี่,333.143090821
2024,2,2024,6,82,จ.พังงา,368.377921287
2024,2,2024,6,83,จ.ภูเก็ต,378.371696507
2024,2,2024,6,84,จ.สุราษฎร์ธานี,223.11390852
2024,2,2024,6,85,จ.ระนอง,517.607801521
2024,2,2024,6,86,จ.ชุมพร,283.475380911
2024,2,2024,6,90,จ.สงขลา,113.213548066
2024,2,2024,6,91,จ.สตูล,185.635010626
2024,2,2024,6,92,จ.ตรัง,453.86978849
2024,2,2024,6,93,จ.พัทลุง,249.040941534
2024,2,2024,6,94,จ.ปัตตานี,93.8666687296
2024,2,2024,6,95,จ.ยะลา,115.691009047
2024,2,2024,6,96,จ.นราธิวาส,136.904061041
2024,2,2024,7,10,กรุงเทพมหานคร,106.188258201
2024,2,2024,7,11,จ.สมุทรปราการ,106.921359662
2024,2,2024,7,12,จ.นนทบุรี,115.429812605
2024,2,2024,7,13,จ.ปทุมธานี,119.528146557
2024,2,2024,7,14,จ.พระนครศรีอยุธยา,119.831901475
2024,2,2024,7,15,จ.อ่างทอง,120.9873316
2024,2,2024,7,16,จ.ลพบุรี,129.916227315
2024,2,2024,7,17,จ.สิงห์บุรี,102.449438145
2024,2,2024,7,18,จ.ชัยนาท,96.9922801654
2024,2,2024,7,19,จ.สระบุรี,109.75828678
2024,2,2024,7,20,จ.ชลบุรี,161.229560423
2024,2,2024,7,21,จ.ระยอง,212.050449128
2024,2,2024,7,22,จ.จันทบุรี,407.427317153
2024,2,2024,7,23,จ.ตราด,586.401176449
2024,2,2024,7,24,จ.ฉะเชิงเทรา,221.551625339
2024,2,2024,7,25,จ.ปราจีนบุรี,261.222724462
2024,2,2024,7,26,จ.นครนายก,186.270976492
2024,2,2024,7,27,จ.สระแก้ว,284.267687539
2024,2,2024,7,30,จ.นครราชสีมา,162.910494578
2024,2,2024,7,31,จ.บุรีรัมย์,211.384098093
2024,2,2024,7,32,จ.สุรินทร์,197.823686696
2024,2,2024,7,33,จ.ศรีสะเกษ,284.357503354
2024,2,2024,7,34,จ.อุบลราชธานี,347.586594183
2024,2,2024,7,35,จ.ยโสธร,296.059519485
2024,2,2024,7,36,จ.ชัยภูมิ,163.744174063
2024,2,2024,7,37,จ.อำนาจเจริญ,318.936892824
2024,2,2024,7,38,จ.บึงกาฬ,309.446605094
2024,2,2024,7,39,จ.หนองบัวลำภู,184.598376132
2024,2,2024,7,40,จ.ขอนแก่น,172.433372628
2024,2,2024,7,41,จ.อุดรธานี,236.753686011
2024,2,2024,7,42,จ.เลย,155.692907603
2024,2,2024,7,43,จ.หนองคาย,259.018056913
2024,2,2024,7,44,จ.มหาสารคาม,209.476841732
2024,2,2024,7,45,จ.ร้อยเอ็ด,271.90389329
2024,2,2024,7,46,จ.กาฬสินธุ์,256.69043486
2024,2,2024,7,47,จ.สกลนคร,307.945388692
2024,2,2024,7,48,จ.นครพนม,365.489004559
2024,2,2024,7,49,จ.มุกดาหาร,280.8034651
2024,2,2024,7,50,จ.เชียงใหม่,220.710513686
2024,2,2024,7,51,จ.ลำพูน,181.619396549
2024,2,2024,7,52,จ.ลำปาง,207.299974675
2024,2,2024,7,53,จ.อุตรดิตถ์,181.618927396
2024,2,2024,7,54,จ.แพร่,205.937248977
2024,2,2024,7,55,จ.น่าน,320.149921158
2024,2,2024,7,56,จ.พะเยา,298.971414291
2024,2,2024,7,57,จ.เชียงราย,293.810828888
2024,2,2024,7,58,จ.แม่ฮ่องสอน,226.231453861
2024,2,2024,7,60,จ.นครสวรรค์,148.742359224
2024,2,2024,7,61,จ.อุทัยธานี,170.254602736
2024,2,2024,7,62,จ.กำแพงเพชร,124.209406099
2024,2,2024,7,63,จ.ตาก,136.736763682
2024,2,2024,7,64,จ.สุโขทัย,103.87134304
2024,2,2024,7,65,จ.พิษณุโลก,152.963321783
2024,2,2024,7,66,จ.พิจิตร,158.008139694
2024,2,2024,7,67,จ.เพชรบูรณ์,150.366534276
2024,2,2024,7,70,จ.ราชบุรี,120.320704067
2024,2,2024,7,71,จ.กาญจนบุรี,233.696750566
2024,2,2024,7,72,จ.สุพรรณบุรี,146.936273953
2024,2,2024,7,73,จ.นครปฐม,142.035270947
2024,2,2024,7,74,จ.สมุทรสาคร,108.22006922
2024,2,2024,7,75,จ.สมุทรสงคราม,109.54008705
2024,2,2024,7,76,จ.เพชรบุรี,103.726132701
2024,2,2024,7,77,จ.ประจวบคีรีขันธ์,196.963362666
2024,2,2024,7,80,จ.นครศรีธรรมราช,209.424394991
2024,2,2024,7,81,จ.กระบี่,362.203895391
2024,2,2024,7,82,จ.พังงา,463.203107652
2024,2,2024,7,83,จ.ภูเก็ต,448.086244885
2024,2,2024,7,84,จ.สุราษฎร์ธานี,359.802521351
2024,2,2024,7,85,จ.ระนอง,689.197952662
2024,2,2024,7,86,จ.ชุมพร,429.132419609
2024,2,2024,7,90,จ.สงขลา,121.632797969
2024,2,2024,7,91,จ.สตูล,158.052545869
2024,2,2024,7,92,จ.ตรัง,306.065514703
2024,2,2024,7,93,จ.พัทลุง,200.123254221
2024,2,2024,7,94,จ.ปัตตานี,107.236109298
2024,2,2024,7,95,จ.ยะลา,142.258667388
2024,2,2024,7,96,จ.นราธิวาส,209.431252863
2024,3,2024,3,10,กรุงเทพมหานคร,57.924514871
2024,3,2024,3,11,จ.สมุทรปราการ,61.4656925565
2024,3,2024,3,12,จ.นนทบุรี,47.2939024562
2024,3,2024,3,13,จ.ปทุมธานี,44.2767665815
2024,3,2024,3,14,จ.พระนครศรีอยุธยา,44.8301831062
2024,3,2024,3,15,จ.อ่างทอง,42.5455611079
2024,3,2024,3,16,จ.ลพบุรี,43.8043455226
2024,3,2024,3,17,จ.สิงห์บุรี,41.0350720408
2024,3,2024,3,18,จ.ชัยนาท,39.6093539267
2024,3,2024,3,19,จ.สระบุรี,55.441716619
2024,3,2024,3,20,จ.ชลบุรี,48.8663132616
2024,3,2024,3,21,จ.ระยอง,51.8594526805
2024,3,2024,3,22,จ.จันทบุรี,42.2752043538
2024,3,2024,3,23,จ.ตราด,58.7152518112
2024,3,2024,3,24,จ.ฉะเชิงเทรา,43.3617481888
2024,3,2024,3,25,จ.ปราจีนบุรี,41.726494423
2024,3,2024,3,26,จ.นครนายก,41.8029297122
2024,3,2024,3,27,จ.สระแก้ว,24.6266245516
2024,3,2024,3,30,จ.นครราชสีมา,35.2455129884
2024,3,2024,3,31,จ.บุรีรัมย์,19.5009089799
2024,3,2024,3,32,จ.สุรินทร์,4.5227281329
2024,3,2024,3,33,จ.ศรีสะเกษ,4.67080086125
2024,3,2024,3,34,จ.อุบลราชธานี,6.92654499496
2024,3,2024,3,35,จ.ยโสธร,2.80724247949
2024,3,2024,3,36,จ.ชัยภูมิ,25.551177893
2024,3,2024,3,37,จ.อำนาจเจริญ,4.04147208308
2024,3,2024,3,38,จ.บึงกาฬ,5.59363984816
2024,3,2024,3,39,จ.หนองบัวลำภู,25.6939781558
2024,3,2024,3,40,จ.ขอนแก่น,7.84860938428
2024,3,2024,3,41,จ.อุดรธานี,9.6583003016
2024,3,2024,3,42,จ.เลย,52.1899382474
2024,3,2024,3,43,จ.หนองคาย,13.2553436683
2024,3,2024,3,44,จ.มหาสารคาม,1.64707689186
2024,3,2024,3,45,จ.ร้อยเอ็ด,2.02190958355
2024,3,2024,3,46,จ.กาฬสินธุ์,1.61495120606
2024,3,2024,3,47,จ.สกลนคร,1.95684074097
2024,3,2024,3,48,จ.นครพนม,4.1298484845
2024,3,2024,3,49,จ.มุกดาหาร,1.46522379336
2024,3,2024,3,50,จ.เชียงใหม่,70.1277102155
2024,3,2024,3,51,จ.ลำพูน,80.448471753
2024,3,2024,3,52,จ.ลำปาง,85.0345121845
2024,3,2024,3,53,จ.อุตรดิตถ์,112.005914414
2024,3,2024,3,54,จ.แพร่,104.365590656
2024,3,2024,3,55,จ.น่าน,120.689238918
2024,3,2024,3,56,จ.พะเยา,113.721538159
2024,3,2024,3,57,จ.เชียงราย,105.430681838
2024,3,2024,3,58,จ.แม่ฮ่องสอน,38.93553962
2024,3,2024,3,60,จ.นครสวรรค์,71.1536873997
2024,3,2024,3,61,จ.อุทัยธานี,61.2995804288
2024,3,2024,3,62,จ.กำแพงเพชร,84.8901401142
2024,3,2024,3,63,จ.ตาก,69.2060492262
2024,3,2024,3,64,จ.สุโขทัย,119.3480568
2024,3,2024,3,65,จ.พิษณุโลก,90.8862829432
2024,3,2024,3,66,จ.พิจิตร,82.3034136472
2024,3,2024,3,67,จ.เพชรบูรณ์,53.8468281287
2024,3,2024,3,70,จ.ราชบุรี,44.631576649
2024,3,2024,3,71,จ.กาญจนบุรี,58.4200718714
2024,3,2024,3,72,จ.สุพรรณบุรี,37.889609533
2024,3,2024,3,73,จ.นครปฐม,39.8016880509
2024,3,2024,3,74,จ.สมุทรสาคร,56.8844398351
2024,3,2024,3,75,จ.สมุทรสงคราม,51.539854984
2024,3,2024,3,76,จ.เพชรบุรี,35.2710218118
2024,3,2024,3,77,จ.ประจวบคีรีขันธ์,49.8719036173
2024,3,2024,3,80,จ.นครศรีธรรมราช,102.402756967
2024,3,2024,3,81,จ.กระบี่,87.6955993155
2024,3,2024,3,82,จ.พังงา,91.561082547
2024,3,2024,3,83,จ.ภูเก็ต,110.186131145
2024,3,2024,3,84,จ.สุราษฎร์ธานี,68.928051293
2024,3,2024,3,85,จ.ระนอง,48.185784341
2024,3,2024,3,86,จ.ชุมพร,76.8655346234
2024,3,2024,3,90,จ.สงขลา,98.6881477594
2024,3,2024,3,91,จ.สตูล,83.0245578543
2024,3,2024,3,92,จ.ตรัง,59.5809404818
2024,3,2024,3,93,จ.พัทลุง,80.1207772675
2024,3,2024,3,94,จ.ปัตตานี,140.281093747
2024,3,2024,3,95,จ.ยะลา,145.226857609
2024,3,2024,3,96,จ.นราธิวาส,200.58846612
2024,3,2024,4,10,กรุงเทพมหานคร,4.59601985906
2024,3,2024,4,11,จ.สมุทรปราการ,2.96853875256
2024,3,2024,4,12,จ.นนทบุรี,3.61981238439
2024,3,2024,4,13,จ.ปทุมธานี,12.0637381812
2024,3,2024,4,14,จ.พระนครศรีอยุธยา,8.99223473626
2024,3,2024,4,15,จ.อ่างทอง,11.0180673254
2024,3,2024,4,16,จ.ลพบุรี,44.2203781456
2024,3,2024,4,17,จ.สิงห์บุรี,13.7923054901
2024,3,2024,4,18,จ.ชัยนาท,21.7997814577
2024,3,2024,4,19,จ.สระบุรี,47.6602690828
2024,3,2024,4,20,จ.ชลบุรี,20.5124533904
2024,3,2024,4,21,จ.ระยอง,28.3127761426
2024,3,2024,4,22,จ.จันทบุรี,58.4248631656
2024,3,2024,4,23,จ.ตราด,71.8414599451
2024,3,2024,4,24,จ.ฉะเชิงเทรา,53.3210201838
2024,3,2024,4,25,จ.ปราจีนบุรี,80.0693070534
2024,3,2024,4,26,จ.นครนายก,94.0483871975
2024,3,2024,4,27,จ.สระแก้ว,47.6487438496
2024,3,2024,4,30,จ.นครราชสีมา,73.5140522044
2024,3,2024,4,31,จ.บุรีรัมย์,40.7214531908
2024,3,2024,4,32,จ.สุรินทร์,47.35128081
2024,3,2024,4,33,จ.ศรีสะเกษ,46.3284265236
2024,3,2024,4,34,จ.อุบลราชธานี,49.3194682148
2024,3,2024,4,35,จ.ยโสธร,61.3823929352
2024,3,2024,4,36,จ.ชัยภูมิ,61.4120229892
2024,3,2024,4,37,จ.อำนาจเจริญ,64.9450616594
2024,3,2024,4,38,จ.บึงกาฬ,62.3737253031
2024,3,2024,4,39,จ.หนองบัวลำภู,45.3922765408
2024,3,2024,4,40,จ.ขอนแก่น,32.1481247016
2024,3,2024,4,41,จ.อุดรธานี,49.5328090498
2024,3,2024,4,42,จ.เลย,49.0315475004
2024,3,2024,4,43,จ.หนองคาย,35.8832241942
2024,3,2024,4,44,จ.มหาสารคาม,28.9669646142
2024,3,2024,4,45,จ.ร้อยเอ็ด,45.2025914886
2024,3,2024,4,46,จ.กาฬสินธุ์,47.9184300593
2024,3,2024,4,47,จ.สกลนคร,72.9461148057
2024,3,2024,4,48,จ.นครพนม,78.7534195775
2024,3,2024,4,49,จ.มุกดาหาร,92.8792982638
2024,3,2024,4,50,จ.เชียงใหม่,9.06295785248
2024,3,2024,4,51,จ.ลำพูน,8.95141588458
2024,3,2024,4,52,จ.ลำปาง,13.6628135901
2024,3,2024,4,53,จ.อุตรดิตถ์,9.91969543987
2024,3,2024,4,54,จ.แพร่,8.15674675054
2024,3,2024,4,55,จ.น่าน,16.9374533832
2024,3,2024,4,56,จ.พะเยา,17.6068145871
2024,3,2024,4,57,จ.เชียงราย,21.5876765141
2024,3,2024,4,58,จ.แม่ฮ่องสอน,4.6429836408
2024,3,2024,4,60,จ.นครสวรรค์,24.7023691058
2024,3,2024,4,61,จ.อุทัยธานี,20.1539403762
2024,3,2024,4,62,จ.กำแพงเพชร,9.29156375672
2024,3,2024,4,63,จ.ตาก,5.42988273638
2024,3,2024,4,64,จ.สุโขทัย,3.3135792445
2024,3,2024,4,65,จ.พิษณุโลก,19.0814360551
2024,3,2024,4,66,จ.พิจิตร,25.3934630151
2024,3,2024,4,67,จ.เพชรบูรณ์,62.4099482856
2024,3,2024,4,70,จ.ราชบุรี,13.4663180949
2024,3,2024,4,71,จ.กาญจนบุรี,14.1090917951
2024,3,2024,4,72,จ.สุพรรณบุรี,23.4238495443
2024,3,2024,4,73,จ.นครปฐม,11.3132308548
2024,3,2024,4,74,จ.สมุทรสาคร,3.40669434034
2024,3,2024,4,75,จ.สมุทรสงคราม,4.96139131076
2024,3,2024,4,76,จ.เพชรบุรี,9.11484040737
2024,3,2024,4,77,จ.ประจวบคีรีขันธ์,8.629022881
2024,3,2024,4,80,จ.นครศรีธรรมราช,57.5506026513
2024,3,2024,4,81,จ.กระบี่,125.570730564
2024,3,2024,4,82,จ.พังงา,144.260757544
2024,3,2024,4,83,จ.ภูเก็ต,166.624977543
2024,3,2024,4,84,จ.สุราษฎร์ธานี,48.7299581976
2024,3,2024,4,85,จ.ระนอง,77.59936658
2024,3,2024,4,86,จ.ชุมพร,33.0025672267
2024,3,2024,4,90,จ.สงขลา,60.1429859272
2024,3,2024,4,91,จ.สตูล,73.6405211216
2024,3,2024,4,92,จ.ตรัง,139.816389819
2024,3,2024,4,93,จ.พัทลุง,95.330540212
2024,3,2024,4,94,จ.ปัตตานี,54.2219205042
2024,3,2024,4,95,จ.ยะลา,54.7898025868
2024,3,2024,4,96,จ.นราธิวาส,43.9772298128
2024,3,2024,5,10,กรุงเทพมหานคร,132.075905388
2024,3,2024,5,11,จ.สมุทรปราการ,158.604396486
2024,3,2024,5,12,จ.นนทบุรี,117.727260754
2024,3,2024,5,13,จ.ปทุมธานี,113.193785502
2024,3,2024,5,14,จ.พระนครศรีอยุธยา,130.007643185
2024,3,2024,5,15,จ.อ่างทอง,153.446184382
2024,3,2024,5,16,จ.ลพบุรี,141.261501761
2024,3,2024,5,17,จ.สิงห์บุรี,164.588919472
2024,3,2024,5,18,จ.ชัยนาท,182.744517869
2024,3,2024,5,19,จ.สระบุรี,153.833021125
2024,3,2024,5,20,จ.ชลบุรี,183.240192001
2024,3,2024,5,21,จ.ระยอง,209.589567516
2024,3,2024,5,22,จ.จันทบุรี,284.572332247
2024,3,2024,5,23,จ.ตราด,309.426110757
2024,3,2024,5,24,จ.ฉะเชิงเทรา,183.39323449
2024,3,2024,5,25,จ.ปราจีนบุรี,197.223855633
2024,3,2024,5,26,จ.นครนายก,169.646763333
2024,3,2024,5,27,จ.สระแก้ว,149.584138651
2024,3,2024,5,30,จ.นครราชสีมา,150.351552781
2024,3,2024,5,31,จ.บุรีรัมย์,133.012640175
2024,3,2024,5,32,จ.สุรินทร์,151.068398361
2024,3,2024,5,33,จ.ศรีสะเกษ,153.080124912
2024,3,2024,5,34,จ.อุบลราชธานี,163.514870497
2024,3,2024,5,35,จ.ยโสธร,158.712181963
2024,3,2024,5,36,จ.ชัยภูมิ,143.046945848
2024,3,2024,5,37,จ.อำนาจเจริญ,180.535685151
2024,3,2024,5,38,จ.บึงกาฬ,177.059389982
2024,3,2024,5,39,จ.หนองบัวลำภู,151.740229879
2024,3,2024,5,40,จ.ขอนแก่น,101.583118094
2024,3,2024,5,41,จ.อุดรธานี,174.325356928
2024,3,2024,5,42,จ.เลย,152.515112819
2024,3,2024,5,43,จ.หนองคาย,178.208769187
2024,3,2024,5,44,จ.มหาสารคาม,98.5497839681
2024,3,2024,5,45,จ.ร้อยเอ็ด,110.181939793
2024,3,2024,5,46,จ.กาฬสินธุ์,108.355014523
2024,3,2024,5,47,จ.สกลนคร,152.007953081
2024,3,2024,5,48,จ.นครพนม,184.003331265
2024,3,2024,5,49,จ.มุกดาหาร,215.911885596
2024,3,2024,5,50,จ.เชียงใหม่,203.965894605
2024,3,2024,5,51,จ.ลำพูน,208.361279957
2024,3,2024,5,52,จ.ลำปาง,192.617950642
2024,3,2024,5,53,จ.อุตรดิตถ์,225.804988777
2024,3,2024,5,54,จ.แพร่,198.600946424
2024,3,2024,5,55,จ.น่าน,176.797254477
2024,3,2024,5,56,จ.พะเยา,195.179954821
2024,3,2024,5,57,จ.เชียงราย,236.377884921
2024,3,2024,5,58,จ.แม่ฮ่องสอน,220.130732002
2024,3,2024,5,60,จ.นครสวรรค์,163.640060985
2024,3,2024,5,61,จ.อุทัยธานี,160.170808702
2024,3,2024,5,62,จ.กำแพงเพชร,212.553017898
2024,3,2024,5,63,จ.ตาก,229.431151499
2024,3,2024,5,64,จ.สุโขทัย,269.159110255
2024,3,2024,5,65,จ.พิษณุโลก,209.227534286
2024,3,2024,5,66,จ.พิจิตร,181.798580824
2024,3,2024,5,67,จ.เพชรบูรณ์,140.446463369
2024,3,2024,5,70,จ.ราชบุรี,155.178298767
2024,3,2024,5,71,จ.กาญจนบุรี,149.315693724
2024,3,2024,5,72,จ.สุพรรณบุรี,147.19816901
2024,3,2024,5,73,จ.นครปฐม,145.934617257
2024,3,2024,5,74,จ.สมุทรสาคร,144.305905776
2024,3,2024,5,75,จ.สมุทรสงคราม,152.264840742
2024,3,2024,5,76,จ.เพชรบุรี,136.076016056
2024,3,2024,5,77,จ.ประจวบคีรีขันธ์,126.994668022
2024,3,2024,5,80,จ.นครศรีธรรมราช,216.3745168
2024,3,2024,5,81,จ.กระบี่,264.983521596
2024,3,2024,5,82,จ.พังงา,257.436930933
2024,3,2024,5,83,จ.ภูเก็ต,277.049547981
2024,3,2024,5,84,จ.สุราษฎร์ธานี,226.733408336
2024,3,2024,5,85,จ.ระนอง,258.489128677
2024,3,2024,5,86,จ.ชุมพร,234.250703428
2024,3,2024,5,90,จ.สงขลา,136.58258951
2024,3,2024,5,91,จ.สตูล,175.923118386
2024,3,2024,5,92,จ.ตรัง,295.873275781
2024,3,2024,5,93,จ.พัทลุง,209.574167608
2024,3,2024,5,94,จ.ปัตตานี,79.4741641721
2024,3,2024,5,95,จ.ยะลา,97.2506800349
2024,3,2024,5,96,จ.นราธิวาส,79.8541976021
2024,3,2024,6,10,กรุงเทพมหานคร,131.871230001
2024,3,2024,6,11,จ.สมุทรปราการ,109.218373436
2024,3,2024,6,12,จ.นนทบุรี,142.484127481
2024,3,2024,6,13,จ.ปทุมธานี,149.350725529
2024,3,2024,6,14,จ.พระนครศรีอยุธยา,150.333807387
2024,3,2024,6,15,จ.อ่างทอง,152.690511137
2024,3,2024,6,16,จ.ลพบุรี,104.622001144
2024,3,2024,6,17,จ.สิงห์บุรี,134.420144117
2024,3,2024,6,18,จ.ชัยนาท,124.497904997
2024,3,2024,6,19,จ.สระบุรี,117.73454016
2024,3,2024,6,20,จ.ชลบุรี,132.179786918
2024,3,2024,6,21,จ.ระยอง,237.869531067
2024,3,2024,6,22,จ.จันทบุรี,432.321167856
2024,3,2024,6,23,จ.ตราด,627.692107392
2024,3,2024,6,24,จ.ฉะเชิงเทรา,180.131613712
2024,3,2024,6,25,จ.ปราจีนบุรี,195.278306774
2024,3,2024,6,26,จ.นครนายก,181.640016815
2024,3,2024,6,27,จ.สระแก้ว,153.656033372
2024,3,2024,6,30,จ.นครราชสีมา,106.646219782
2024,3,2024,6,31,จ.บุรีรัมย์,106.60595539
2024,3,2024,6,32,จ.สุรินทร์,147.720032519
2024,3,2024,6,33,จ.ศรีสะเกษ,171.297773411
2024,3,2024,6,34,จ.อุบลราชธานี,188.777830632
2024,3,2024,6,35,จ.ยโสธร,200.946082195
2024,3,2024,6,36,จ.ชัยภูมิ,123.901167599
2024,3,2024,6,37,จ.อำนาจเจริญ,197.616696928
2024,3,2024,6,38,จ.บึงกาฬ,205.898193305
2024,3,2024,6,39,จ.หนองบัวลำภู,171.25482883
2024,3,2024,6,40,จ.ขอนแก่น,140.091685248
2024,3,2024,6,41,จ.อุดรธานี,172.653218303
2024,3,2024,6,42,จ.เลย,187.358362766
2024,3,2024,6,43,จ.หนองคาย,176.066452059
2024,3,2024,6,44,จ.มหาสารคาม,193.892503712
2024,3,2024,6,45,จ.ร้อยเอ็ด,212.263404897
2024,3,2024,6,46,จ.กาฬสินธุ์,204.6790361
2024,3,2024,6,47,จ.สกลนคร,208.645333371
2024,3,2024,6,48,จ.นครพนม,241.280677667
2024,3,2024,6,49,จ.มุกดาหาร,211.110205024
2024,3,2024,6,50,จ.เชียงใหม่,147.470064851
2024,3,2024,6,51,จ.ลำพูน,127.438495321
2024,3,2024,6,52,จ.ลำปาง,124.469106711
2024,3,2024,6,53,จ.อุตรดิตถ์,154.900952356
2024,3,2024,6,54,จ.แพร่,134.551302382
2024,3,2024,6,55,จ.น่าน,235.483447135
2024,3,2024,6,56,จ.พะเยา,209.118397877
2024,3,2024,6,57,จ.เชียงราย,175.909632403
2024,3,2024,6,58,จ.แม่ฮ่องสอน,202.239181163
2024,3,2024,6,60,จ.นครสวรรค์,131.009204073
2024,3,2024,6,61,จ.อุทัยธานี,193.37103903
2024,3,2024,6,62,จ.กำแพงเพชร,162.680295564
2024,3,2024,6,63,จ.ตาก,210.514465533
2024,3,2024,6,64,จ.สุโขทัย,170.776821318
2024,3,2024,6,65,จ.พิษณุโลก,127.081656483
2024,3,2024,6,66,จ.พิจิตร,117.650805455
2024,3,2024,6,67,จ.เพชรบูรณ์,127.250722847
2024,3,2024,6,70,จ.ราชบุรี,117.768250271
2024,3,2024,6,71,จ.กาญจนบุรี,301.312089268
2024,3,2024,6,72,จ.สุพรรณบุรี,151.541751474
2024,3,2024,6,73,จ.นครปฐม,143.369133657
2024,3,2024,6,74,จ.สมุทรสาคร,125.610843579
2024,3,2024,6,75,จ.สมุทรสงคราม,127.481449227
2024,3,2024,6,76,จ.เพชรบุรี,138.574024995
2024,3,2024,6,77,จ.ประจวบคีรีขันธ์,187.611682331
2024,3,2024,6,80,จ.นครศรีธรรมราช,150.036523344
2024,3,2024,6,81,จ.กระบี่,333.143090821
2024,3,2024,6,82,จ.พังงา,368.377921287
2024,3,2024,6,83,จ.ภูเก็ต,378.371696507
2024,3,2024,6,84,จ.สุราษฎร์ธานี,223.11390852
2024,3,2024,6,85,จ.ระนอง,517.607801521
2024,3,2024,6,86,จ.ชุมพร,283.475380911
2024,3,2024,6,90,จ.สงขลา,113.213548066
2024,3,2024,6,91,จ.สตูล,185.635010626
2024,3,2024,6,92,จ.ตรัง,453.86978849
2024,3,2024,6,93,จ.พัทลุง,249.040941534
2024,3,2024,6,94,จ.ปัตตานี,93.8666687296
2024,3,2024,6,95,จ.ยะลา,115.691009047
2024,3,2024,6,96,จ.นราธิวาส,136.904061041
2024,3,2024,7,10,กรุงเทพมหานคร,106.188258201
2024,3,2024,7,11,จ.สมุทรปราการ,106.921359662
2024,3,2024,7,12,จ.นนทบุรี,115.429812605
2024,3,2024,7,13,จ.ปทุมธานี,119.528146557
2024,3,2024,7,14,จ.พระนครศรีอยุธยา,119.831901475
2024,3,2024,7,15,จ.อ่างทอง,120.9873316
2024,3,2024,7,16,จ.ลพบุรี,129.916227315
2024,3,2024,7,17,จ.สิงห์บุรี,102.449438145
2024,3,2024,7,18,จ.ชัยนาท,96.9922801654
2024,3,2024,7,19,จ.สระบุรี,109.75828678
2024,3,2024,7,20,จ.ชลบุรี,161.229560423
2024,3,2024,7,21,จ.ระยอง,212.050449128
2024,3,2024,7,22,จ.จันทบุรี,407.427317153
2024,3,2024,7,23,จ.ตราด,586.401176449
2024,3,2024,7,24,จ.ฉะเชิงเทรา,221.551625339
2024,3,2024,7,25,จ.ปราจีนบุรี,261.222724462
2024,3,2024,7,26,จ.นครนายก,186.270976492
2024,3,2024,7,27,จ.สระแก้ว,284.267687539
2024,3,2024,7,30,จ.นครราชสีมา,162.910494578
2024,3,2024,7,31,จ.บุรีรัมย์,211.384098093
2024,3,2024,7,32,จ.สุรินทร์,197.823686696
2024,3,2024,7,33,จ.ศรีสะเกษ,284.357503354
2024,3,2024,7,34,จ.อุบลราชธานี,347.586594183
2024,3,2024,7,35,จ.ยโสธร,296.059519485
2024,3,2024,7,36,จ.ชัยภูมิ,163.744174063
2024,3,2024,7,37,จ.อำนาจเจริญ,318.936892824
2024,3,2024,7,38,จ.บึงกาฬ,309.446605094
2024,3,2024,7,39,จ.หนองบัวลำภู,184.598376132
2024,3,2024,7,40,จ.ขอนแก่น,172.433372628
2024,3,2024,7,41,จ.อุดรธานี,236.753686011
2024,3,2024,7,42,จ.เลย,155.692907603
2024,3,2024,7,43,จ.หนองคาย,259.018056913
2024,3,2024,7,44,จ.มหาสารคาม,209.476841732
2024,3,2024,7,45,จ.ร้อยเอ็ด,271.90389329
2024,3,2024,7,46,จ.กาฬสินธุ์,256.69043486
2024,3,2024,7,47,จ.สกลนคร,307.945388692
2024,3,2024,7,48,จ.นครพนม,365.489004559
2024,3,2024,7,49,จ.มุกดาหาร,280.8034651
2024,3,2024,7,50,จ.เชียงใหม่,220.710513686
2024,3,2024,7,51,จ.ลำพูน,181.619396549
2024,3,2024,7,52,จ.ลำปาง,207.299974675
2024,3,2024,7,53,จ.อุตรดิตถ์,181.618927396
2024,3,2024,7,54,จ.แพร่,205.937248977
2024,3,2024,7,55,จ.น่าน,320.149921158
2024,3,2024,7,56,จ.พะเยา,298.971414291
2024,3,2024,7,57,จ.เชียงราย,293.810828888
2024,3,2024,7,58,จ.แม่ฮ่องสอน,226.231453861
2024,3,2024,7,60,จ.นครสวรรค์,148.742359224
2024,3,2024,7,61,จ.อุทัยธานี,170.254602736
2024,3,2024,7,62,จ.กำแพงเพชร,124.209406099
2024,3,2024,7,63,จ.ตาก,136.736763682
2024,3,2024,7,64,จ.สุโขทัย,103.87134304
2024,3,2024,7,65,จ.พิษณุโลก,152.963321783
2024,3,2024,7,66,จ.พิจิตร,158.008139694
2024,3,2024,7,67,จ.เพชรบูรณ์,150.366534276
2024,3,2024,7,70,จ.ราชบุรี,120.320704067
2024,3,2024,7,71,จ.กาญจนบุรี,233.696750566
2024,3,2024,7,72,จ.สุพรรณบุรี,146.936273953
2024,3,2024,7,73,จ.นครปฐม,142.035270947
2024,3,2024,7,74,จ.สมุทรสาคร,108.22006922
2024,3,2024,7,75,จ.สมุทรสงคราม,109.54008705
2024,3,2024,7,76,จ.เพชรบุรี,103.726132701
2024,3,2024,7,77,จ.ประจวบคีรีขันธ์,196.963362666
2024,3,2024,7,80,จ.นครศรีธรรมราช,209.424394991
2024,3,2024,7,81,จ.กระบี่,362.203895391
2024,3,2024,7,82,จ.พังงา,463.203107652
2024,3,2024,7,83,จ.ภูเก็ต,448.086244885
